timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250621_000104,22466015deda,dask-notebook,0.00%,93.56MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000111,42c55abb1696,dask-worker-4,6.49%,3.105GiB / 10GiB,31.05%,10.3GB / 11.1GB,0B / 0B,32
20250621_000111,ce7f0b48274e,dask-worker-3,6.32%,119.3MiB / 10GiB,1.16%,4.24GB / 8.08GB,0B / 0B,13
20250621_000111,01cf5d2b270d,dask-worker-5,6.26%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000111,b716fcb2dffe,dask-worker-2,6.43%,281.9MiB / 10GiB,2.75%,2.98GB / 2.86GB,0B / 0B,17
20250621_000111,7dbd0776c6fb,dask-worker-1,6.57%,110.7MiB / 10GiB,1.08%,2.02GB / 5.2GB,0B / 0B,13
20250621_000111,72ce1ac59689,dask-scheduler,3.15%,114.5MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000111,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000118,42c55abb1696,dask-worker-4,6.21%,3.105GiB / 10GiB,31.05%,10.3GB / 11.1GB,0B / 0B,32
20250621_000118,ce7f0b48274e,dask-worker-3,6.02%,119.5MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000118,01cf5d2b270d,dask-worker-5,6.09%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000118,b716fcb2dffe,dask-worker-2,6.28%,282MiB / 10GiB,2.75%,2.98GB / 2.86GB,0B / 0B,17
20250621_000118,7dbd0776c6fb,dask-worker-1,6.30%,110.7MiB / 10GiB,1.08%,2.02GB / 5.2GB,0B / 0B,13
20250621_000118,72ce1ac59689,dask-scheduler,2.83%,114.5MiB / 4GiB,2.79%,12.9GB / 3.95GB,0B / 0B,16
20250621_000118,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000126,42c55abb1696,dask-worker-4,7.15%,3.105GiB / 10GiB,31.05%,10.3GB / 11.1GB,0B / 0B,32
20250621_000126,ce7f0b48274e,dask-worker-3,5.25%,119.4MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000126,01cf5d2b270d,dask-worker-5,7.47%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000126,b716fcb2dffe,dask-worker-2,7.50%,281.7MiB / 10GiB,2.75%,2.98GB / 2.86GB,0B / 0B,17
20250621_000126,7dbd0776c6fb,dask-worker-1,7.38%,110.7MiB / 10GiB,1.08%,2.02GB / 5.2GB,0B / 0B,13
20250621_000126,72ce1ac59689,dask-scheduler,3.83%,114.4MiB / 4GiB,2.79%,12.9GB / 3.95GB,0B / 0B,16
20250621_000126,22466015deda,dask-notebook,0.00%,93.7MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000134,42c55abb1696,dask-worker-4,6.65%,3.105GiB / 10GiB,31.05%,10.3GB / 11.1GB,0B / 0B,32
20250621_000134,ce7f0b48274e,dask-worker-3,6.77%,119.4MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000134,01cf5d2b270d,dask-worker-5,6.71%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000134,b716fcb2dffe,dask-worker-2,7.12%,281.9MiB / 10GiB,2.75%,2.98GB / 2.86GB,0B / 0B,17
20250621_000134,7dbd0776c6fb,dask-worker-1,4.87%,110.9MiB / 10GiB,1.08%,2.02GB / 5.2GB,0B / 0B,13
20250621_000134,72ce1ac59689,dask-scheduler,3.57%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000134,22466015deda,dask-notebook,0.00%,93.57MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000141,42c55abb1696,dask-worker-4,6.29%,3.105GiB / 10GiB,31.05%,10.3GB / 11.1GB,0B / 0B,32
20250621_000141,ce7f0b48274e,dask-worker-3,6.02%,119.5MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000141,01cf5d2b270d,dask-worker-5,6.05%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000141,b716fcb2dffe,dask-worker-2,6.49%,282.2MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000141,7dbd0776c6fb,dask-worker-1,6.21%,110.8MiB / 10GiB,1.08%,2.02GB / 5.2GB,0B / 0B,13
20250621_000141,72ce1ac59689,dask-scheduler,2.79%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000141,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000148,42c55abb1696,dask-worker-4,6.82%,3.105GiB / 10GiB,31.05%,10.3GB / 11.1GB,0B / 0B,32
20250621_000148,ce7f0b48274e,dask-worker-3,6.90%,119.7MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000148,01cf5d2b270d,dask-worker-5,6.97%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000148,b716fcb2dffe,dask-worker-2,7.13%,282MiB / 10GiB,2.75%,2.98GB / 2.86GB,0B / 0B,17
20250621_000148,7dbd0776c6fb,dask-worker-1,6.99%,111.2MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000148,72ce1ac59689,dask-scheduler,3.23%,114.5MiB / 4GiB,2.79%,12.9GB / 3.95GB,0B / 0B,16
20250621_000148,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000156,42c55abb1696,dask-worker-4,5.28%,3.105GiB / 10GiB,31.05%,10.3GB / 11.1GB,0B / 0B,32
20250621_000156,ce7f0b48274e,dask-worker-3,5.00%,119.4MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000156,01cf5d2b270d,dask-worker-5,5.52%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000156,b716fcb2dffe,dask-worker-2,5.41%,282MiB / 10GiB,2.75%,2.98GB / 2.86GB,0B / 0B,17
20250621_000156,7dbd0776c6fb,dask-worker-1,5.21%,111MiB / 10GiB,1.08%,2.02GB / 5.2GB,0B / 0B,13
20250621_000156,72ce1ac59689,dask-scheduler,2.69%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000156,22466015deda,dask-notebook,0.00%,93.59MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000204,42c55abb1696,dask-worker-4,7.00%,3.105GiB / 10GiB,31.05%,10.3GB / 11.1GB,0B / 0B,32
20250621_000204,ce7f0b48274e,dask-worker-3,6.84%,119.4MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000204,01cf5d2b270d,dask-worker-5,7.02%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000204,b716fcb2dffe,dask-worker-2,6.52%,282MiB / 10GiB,2.75%,2.98GB / 2.86GB,0B / 0B,17
20250621_000204,7dbd0776c6fb,dask-worker-1,7.22%,110.8MiB / 10GiB,1.08%,2.02GB / 5.2GB,0B / 0B,13
20250621_000204,72ce1ac59689,dask-scheduler,2.33%,114.7MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000204,22466015deda,dask-notebook,0.00%,93.57MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000211,42c55abb1696,dask-worker-4,6.92%,3.105GiB / 10GiB,31.05%,10.3GB / 11.1GB,0B / 0B,32
20250621_000211,ce7f0b48274e,dask-worker-3,7.03%,119.7MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000211,01cf5d2b270d,dask-worker-5,7.15%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000211,b716fcb2dffe,dask-worker-2,7.02%,282.1MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000211,7dbd0776c6fb,dask-worker-1,7.00%,111.1MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000211,72ce1ac59689,dask-scheduler,3.26%,114.5MiB / 4GiB,2.79%,12.9GB / 3.95GB,0B / 0B,16
20250621_000211,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000218,42c55abb1696,dask-worker-4,5.61%,3.105GiB / 10GiB,31.05%,10.3GB / 11.1GB,0B / 0B,32
20250621_000218,ce7f0b48274e,dask-worker-3,5.37%,119.2MiB / 10GiB,1.16%,4.24GB / 8.08GB,0B / 0B,13
20250621_000218,01cf5d2b270d,dask-worker-5,5.41%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000218,b716fcb2dffe,dask-worker-2,5.61%,281.8MiB / 10GiB,2.75%,2.98GB / 2.86GB,0B / 0B,17
20250621_000218,7dbd0776c6fb,dask-worker-1,5.50%,111.3MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000218,72ce1ac59689,dask-scheduler,2.52%,114.5MiB / 4GiB,2.79%,12.9GB / 3.95GB,0B / 0B,16
20250621_000218,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000226,42c55abb1696,dask-worker-4,5.81%,3.105GiB / 10GiB,31.05%,10.3GB / 11.1GB,0B / 0B,32
20250621_000226,ce7f0b48274e,dask-worker-3,4.62%,119.3MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000226,01cf5d2b270d,dask-worker-5,4.77%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000226,b716fcb2dffe,dask-worker-2,4.75%,282MiB / 10GiB,2.75%,2.98GB / 2.86GB,0B / 0B,17
20250621_000226,7dbd0776c6fb,dask-worker-1,5.87%,111.3MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000226,72ce1ac59689,dask-scheduler,2.20%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000226,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000234,42c55abb1696,dask-worker-4,6.67%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000234,ce7f0b48274e,dask-worker-3,6.82%,119.4MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000234,01cf5d2b270d,dask-worker-5,7.16%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000234,b716fcb2dffe,dask-worker-2,7.40%,281.9MiB / 10GiB,2.75%,2.98GB / 2.86GB,0B / 0B,17
20250621_000234,7dbd0776c6fb,dask-worker-1,7.23%,111.1MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
