name,cpu_perc_mean,cpu_perc_std,cpu_perc_min,cpu_perc_max,cpu_perc_median,cpu_perc_<lambda_0>,cpu_perc_<lambda_1>,mem_used_GB_mean,mem_used_GB_std,mem_used_GB_min,mem_used_GB_max,mem_used_GB_median,mem_used_GB_<lambda_0>,mem_used_GB_<lambda_1>,name_clean
spark-master,5.989166666666667,22.212904184704,0.3,109.95,0.8300000000000001,0.5475,1.6875,0.8567993164062501,0.0011625722312511965,0.85556640625,0.86123046875,0.8564453125,0.8561035156250001,0.85732421875,master
spark-worker-1,69.905,61.76606314572541,1.52,185.26,53.93,14.895,98.39,3.764583333333333,0.11996373244213963,3.681,3.94,3.682,3.681,3.926,worker_1
spark-worker-2,70.33083333333333,68.67311953815299,0.17,180.39,35.72,14.03,115.11,4.22175,0.04206025698199291,4.13,4.242,4.241,4.24,4.241,worker_2
spark-worker-3,77.22,70.81819890149829,1.67,186.13,57.055,13.865,136.17,5.865916666666667,0.0501466689401913,5.633,5.881,5.879,5.878,5.88,worker_3
spark-worker-4,80.67041666666667,83.03584660589648,0.14,198.55,16.495,14.55,176.02749999999997,4.782916666666667,0.20314225400521402,4.429,4.899,4.897,4.7940000000000005,4.898,worker_4
spark-worker-5,73.7375,59.71743567763977,0.61,179.49,67.485,14.725,101.5125,4.104083333333333,0.45861785898470003,3.342,4.404,4.382,3.7915,4.403,worker_5
