name,cpu_perc_mean,cpu_perc_std,cpu_perc_min,cpu_perc_max,cpu_perc_median,cpu_perc_<lambda_0>,cpu_perc_<lambda_1>,mem_used_GB_mean,mem_used_GB_std,mem_used_GB_min,mem_used_GB_max,mem_used_GB_median,mem_used_GB_<lambda_0>,mem_used_GB_<lambda_1>,name_clean
spark-master,35.436470588235295,23.578575004963845,5.7,91.27,35.51,23.47,49.57,1.0447647058823528,0.01699459256559535,1.014,1.08,1.045,1.038,1.056,master
spark-worker-1,56.07588235294117,37.55296044568649,1.13,136.7,49.32,29.57,69.52,1.8239999999999998,0.3127908646364213,1.394,2.119,1.979,1.436,2.086,worker_1
spark-worker-2,65.32235294117648,49.5723690085278,23.22,195.29,46.21,31.76,65.7,1.6264705882352941,0.10591808016520297,1.5,1.726,1.709,1.504,1.721,worker_2
spark-worker-3,52.89411764705882,30.310908527051676,7.07,123.46,43.99,35.05,57.21,1.8205882352941176,0.008155204040438156,1.802,1.83,1.822,1.815,1.827,worker_3
spark-worker-4,53.69176470588235,42.619790038680115,1.39,186.77,43.28,31.41,60.42,1.5829411764705883,0.011997242330194374,1.56,1.595,1.587,1.581,1.592,worker_4
spark-worker-5,68.34176470588235,41.79180470428594,25.05,165.84,52.63,38.73,93.38,1.6510588235294117,0.014148633274256974,1.633,1.688,1.654,1.638,1.66,worker_5
