name,cpu_perc_mean,cpu_perc_std,cpu_perc_min,cpu_perc_max,cpu_perc_median,cpu_perc_<lambda_0>,cpu_perc_<lambda_1>,mem_used_GB_mean,mem_used_GB_std,mem_used_GB_min,mem_used_GB_max,mem_used_GB_median,mem_used_GB_<lambda_0>,mem_used_GB_<lambda_1>,name_clean
spark-master,15.138125,30.42766061418669,0.42,167.59,1.99,0.975,10.094999999999999,0.8066365559895834,0.05544979406769553,0.5294921875,0.84091796875,0.826171875,0.8190673828125,0.8264892578124999,master
spark-worker-1,141.12895833333334,71.11458088033325,0.13,205.59,169.815,109.0225,196.535,2.2991070149739583,0.7202571706797923,0.34560546875,2.784,2.741,1.76275,2.7544999999999997,worker_1
spark-worker-2,145.37729166666665,71.66336358100216,0.13,201.98,187.85,114.64750000000001,197.845,2.287843994140625,0.8226560215491064,0.31513671875,2.951,2.8369999999999997,1.71825,2.91025,worker_2
spark-worker-3,149.37187500000002,64.84411332248895,0.14,204.2,181.265,117.6925,197.5775,2.4624459635416667,0.7566651259092181,0.32587890625,3.17,2.5235000000000003,2.4322500000000002,2.88,worker_3
spark-worker-4,152.65833333333333,61.81317450061898,0.15,202.4,186.08,125.525,197.54500000000002,2.2082679036458335,0.6571392469102314,0.351953125,2.759,2.4095,1.9855,2.717,worker_4
spark-worker-5,141.04125,70.53144488491066,0.12,202.91,182.14,109.7225,195.0425,2.4556429036458334,0.8713942401782354,0.365234375,3.359,2.5395,2.1172500000000003,3.33,worker_5
