name,cpu_perc_mean,cpu_perc_std,cpu_perc_min,cpu_perc_max,cpu_perc_median,cpu_perc_<lambda_0>,cpu_perc_<lambda_1>,mem_used_GB_mean,mem_used_GB_std,mem_used_GB_min,mem_used_GB_max,mem_used_GB_median,mem_used_GB_<lambda_0>,mem_used_GB_<lambda_1>,name_clean
spark-master,21.917599999999997,43.38334062748051,0.37,129.91,1.65,0.9,5.97,0.7668867187499999,0.05298752983508182,0.54609375,0.79658203125,0.77548828125,0.7751953125,0.79345703125,master
spark-worker-1,132.7544,79.46118203668169,0.05,203.62,166.62,66.27,197.38,1.1769278125,0.36522998583195737,0.2873046875,1.472,1.453,0.88837890625,1.457,worker_1
spark-worker-2,154.94279999999998,68.02255419589397,0.16,200.96,195.25,147.4,197.72,1.1633971875,0.32603058302115495,0.30986328125,1.388,1.382,0.9185546875,1.383,worker_2
spark-worker-3,143.32319999999999,70.889395464578,0.05,201.69,192.44,102.18,197.23,1.1887824999999999,0.32546874742286896,0.28291015625,1.421,1.411,0.94765625,1.412,worker_3
spark-worker-4,153.9956,67.60954044363858,0.13,202.11,196.33,137.61,198.17,1.1502334374999998,0.3210278852701626,0.33837890625,1.517,1.338,0.958984375,1.342,worker_4
spark-worker-5,155.7056,68.04764036320435,0.16,201.35,193.76,149.02,197.95,1.03426796875,0.2660775890389374,0.34921875,1.486,1.051,0.944921875,1.082,worker_5
