name,cpu_perc_mean,cpu_perc_std,cpu_perc_min,cpu_perc_max,cpu_perc_median,cpu_perc_<lambda_0>,cpu_perc_<lambda_1>,mem_used_GB_mean,mem_used_GB_std,mem_used_GB_min,mem_used_GB_max,mem_used_GB_median,mem_used_GB_<lambda_0>,mem_used_GB_<lambda_1>,name_clean
spark-master,8.617941176470588,11.058982302734394,0.32,43.36,3.4050000000000002,1.415,12.5275,1.0345882352941178,0.024312507875899777,1.013,1.098,1.027,1.019,1.032,master
spark-worker-1,102.88617647058824,63.15689607082704,4.6,200.79,112.11500000000001,47.1025,148.9925,2.7531176470588234,0.03424047286727653,2.704,2.818,2.7435,2.727,2.793,worker_1
spark-worker-2,94.68264705882353,64.1510504086903,4.99,198.77,81.58500000000001,34.2875,145.1875,2.7226470588235294,0.04096848926064329,2.683,2.823,2.702,2.69025,2.759,worker_2
spark-worker-3,86.50588235294117,66.14110765571691,0.33,204.65,80.88499999999999,26.0975,128.825,2.751705882352941,0.11585087839526906,2.437,2.971,2.7495000000000003,2.7275,2.82675,worker_3
spark-worker-4,91.71176470588235,62.670607796956375,1.13,201.0,78.36500000000001,34.665,139.565,2.6392058823529414,0.032090572024104286,2.599,2.695,2.629,2.613,2.67425,worker_4
spark-worker-5,101.21911764705882,59.01570917561604,5.53,200.57,102.555,58.785,151.39499999999998,2.7168823529411763,0.032414703646304034,2.682,2.768,2.7045000000000003,2.68825,2.7565,worker_5
