name,cpu_perc_mean,cpu_perc_std,cpu_perc_min,cpu_perc_max,cpu_perc_median,cpu_perc_<lambda_0>,cpu_perc_<lambda_1>,mem_used_GB_mean,mem_used_GB_std,mem_used_GB_min,mem_used_GB_max,mem_used_GB_median,mem_used_GB_<lambda_0>,mem_used_GB_<lambda_1>,name_clean
spark-master,43.727999999999994,20.160673847865304,22.67,63.94,43.66,24.52,63.85,1.1542,0.03104351784189402,1.116,1.19,1.149,1.135,1.181,master
spark-worker-1,22.792,12.640598087115974,6.11,40.89,22.3,18.29,26.37,2.1288,0.005761944116355168,2.119,2.133,2.13,2.129,2.133,worker_1
spark-worker-2,41.856,24.250644939877375,6.03,72.15,48.32,34.01,48.77,1.7298000000000002,0.001923538406166995,1.727,1.732,1.73,1.729,1.731,worker_2
spark-worker-3,28.268,20.49991390225822,6.3,61.3,25.96,18.25,29.53,1.8312000000000002,0.0013038404810404498,1.83,1.833,1.831,1.83,1.832,worker_3
spark-worker-4,36.412,22.08837975044797,5.87,63.19,31.25,30.03,51.72,1.5892,0.0034928498393145607,1.586,1.595,1.589,1.587,1.589,worker_4
spark-worker-5,40.132,26.176244383027907,7.54,71.88,46.53,19.83,54.88,1.6658000000000002,0.001923538406166995,1.663,1.668,1.666,1.665,1.667,worker_5
