name,cpu_perc_mean,cpu_perc_std,cpu_perc_min,cpu_perc_max,cpu_perc_median,cpu_perc_<lambda_0>,cpu_perc_<lambda_1>,mem_used_GB_mean,mem_used_GB_std,mem_used_GB_min,mem_used_GB_max,mem_used_GB_median,mem_used_GB_<lambda_0>,mem_used_GB_<lambda_1>,name_clean
spark-master,46.864,65.50215744538495,4.35,156.51,8.78,5.32,59.36,0.7853515625,0.05047193960025428,0.70693359375,0.828515625,0.79990234375,0.76611328125,0.82529296875,master
spark-worker-1,150.132,68.64054756483226,34.65,193.47,191.7,138.62,192.22,1.03687421875,0.34702883576289756,0.6705078125,1.406,0.9404296875,0.76943359375,1.398,worker_1
spark-worker-2,114.804,81.68188158949327,0.17,194.55,94.9,90.77,193.63,1.0299515625,0.3605340763404158,0.6166015625,1.421,1.068,0.71015625,1.334,worker_2
spark-worker-3,148.998,83.85438134051195,0.17,196.02,187.42,168.85,192.53,0.9457585937500002,0.2836877622722078,0.61640625,1.235,0.91904296875,0.72734375,1.231,worker_3
spark-worker-4,136.60399999999998,86.18469255035954,0.17,194.58,193.41,101.2,193.66,1.09152109375,0.4218335649646217,0.6251953125,1.533,0.9921875,0.77822265625,1.529,worker_4
spark-worker-5,96.218,75.68192432807189,0.13,199.06,102.05,51.27,128.58,0.8570203124999999,0.20968693293442212,0.61689453125,1.068,0.85703125,0.68017578125,1.063,worker_5
