name,cpu_perc_mean,cpu_perc_std,cpu_perc_min,cpu_perc_max,cpu_perc_median,cpu_perc_<lambda_0>,cpu_perc_<lambda_1>,mem_used_GB_mean,mem_used_GB_std,mem_used_GB_min,mem_used_GB_max,mem_used_GB_median,mem_used_GB_<lambda_0>,mem_used_GB_<lambda_1>,name_clean
spark-master,2.25625,2.3857968869361628,0.25,6.49,1.46,0.32,3.4025,0.80684814453125,0.00010996011977140373,0.80673828125,0.80703125,0.8068359375,0.80673828125,0.80693359375,master
spark-worker-1,59.99125,69.20485169563105,0.14,160.4,14.795,12.7875,122.89750000000001,9.581,0.0,9.581,9.581,9.581,9.581,9.581,worker_1
spark-worker-2,98.10249999999999,76.06421154900265,7.06,188.14,121.845,13.5175,159.085,9.3275,0.0034226138716321867,9.325,9.333,9.326,9.32575,9.32775,worker_2
spark-worker-3,84.13125,79.45353043266412,0.2,174.32,76.84,13.677499999999998,156.505,9.26725,0.00046291004988708624,9.267,9.268,9.267,9.267,9.26725,worker_3
spark-worker-4,70.51,74.26337147515687,0.27,166.88,30.46,13.5975,152.8,9.531125000000001,0.00035355339059294324,9.531,9.532,9.531,9.531,9.531,worker_4
spark-worker-5,90.88625,85.4191438792934,0.18,178.47,90.05499999999999,14.2475,169.53500000000003,9.030249999999999,0.0016690459207922802,9.027,9.033,9.03,9.03,9.031,worker_5
