name,cpu_perc_mean,cpu_perc_std,cpu_perc_min,cpu_perc_max,cpu_perc_median,cpu_perc_<lambda_0>,cpu_perc_<lambda_1>,mem_used_GB_mean,mem_used_GB_std,mem_used_GB_min,mem_used_GB_max,mem_used_GB_median,mem_used_GB_<lambda_0>,mem_used_GB_<lambda_1>,name_clean
ray-client,54.09,,54.09,54.09,54.09,54.09,54.09,0.727734375,,0.727734375,0.727734375,0.727734375,0.727734375,0.727734375,ray_client
ray-head,10.57,,10.57,10.57,10.57,10.57,10.57,1.783,,1.783,1.783,1.783,1.783,1.783,ray_head
ray-worker-1,61.41,,61.41,61.41,61.41,61.41,61.41,1.319,,1.319,1.319,1.319,1.319,1.319,ray_worker_1
ray-worker-2,69.59,,69.59,69.59,69.59,69.59,69.59,0.8859375,,0.8859375,0.8859375,0.8859375,0.8859375,0.8859375,ray_worker_2
ray-worker-3,5.56,,5.56,5.56,5.56,5.56,5.56,0.79619140625,,0.79619140625,0.79619140625,0.79619140625,0.79619140625,0.79619140625,ray_worker_3
ray-worker-4,6.21,,6.21,6.21,6.21,6.21,6.21,0.82666015625,,0.82666015625,0.82666015625,0.82666015625,0.82666015625,0.82666015625,ray_worker_4
ray-worker-5,34.83,,34.83,34.83,34.83,34.83,34.83,1.145,,1.145,1.145,1.145,1.145,1.145,ray_worker_5
