name,cpu_perc_mean,cpu_perc_std,cpu_perc_min,cpu_perc_max,cpu_perc_median,cpu_perc_<lambda_0>,cpu_perc_<lambda_1>,mem_used_GB_mean,mem_used_GB_std,mem_used_GB_min,mem_used_GB_max,mem_used_GB_median,mem_used_GB_<lambda_0>,mem_used_GB_<lambda_1>,name_clean
spark-master,5.29,10.134099086041852,0.36,52.05,2.07,0.91,3.78,0.7937129579741379,0.0145877512880201,0.72021484375,0.80625,0.79599609375,0.79521484375,0.79794921875,master
spark-worker-1,67.43827586206896,71.51740672576379,0.66,203.5,18.81,14.83,145.74,4.477662580818966,1.2024752441959687,0.66416015625,4.999,4.949,4.902,4.951,worker_1
spark-worker-2,83.22172413793103,72.76948644614353,0.17,201.56,84.09,14.4,145.92,5.405547952586207,1.7272738379349237,0.6388671875,6.341,6.266,5.667,6.268,worker_2
spark-worker-3,81.65827586206898,73.8205295230537,0.17,199.81,64.89,14.45,147.33,4.034356950431034,1.3171364449934477,0.542578125,5.146,4.592,4.022,4.639,worker_3
spark-worker-4,82.74793103448276,76.7220022632412,0.25,204.96,32.87,14.95,158.68,4.178016971982759,1.31509605338348,0.55322265625,4.926,4.811,4.358,4.924,worker_4
spark-worker-5,77.95793103448277,74.73911762062328,0.18,199.03,37.87,14.93,148.37,5.765950161637931,1.8226747072908,0.57451171875,6.639,6.593,6.497,6.596,worker_5
